index,word,mean,weight,last_attempt_date,t,s,forget_times,probability
1799,ponderable,有价值的，值得考虑的：considerable,0,04/12/2020,0,0,0,0
1800,ponderous,沉重的：great weight；沉闷无聊的：unpleasantly dull,0,04/12/2020,0,0,0,0
1801,pontificate,傲慢地说或做：speak pompous,0,04/12/2020,0,0,0,0
1802,pore,仔细浏览，仔细研究：read or study attentively,0,04/12/2020,0,0,0,0
1803,porous,多孔可渗透的：admitting liquid,0,04/12/2020,0,0,0,0
1804,portentous,预兆性的，凶兆的：sign of evil；勾起兴趣的，令人遐想的：eliciting amazement,0,04/12/2020,0,0,0,0
1805,poseur,故作姿态的，不真诚的人：affected insincere,0,04/12/2020,0,0,0,0
1806,posit,假定，断定：affirm,0,04/12/2020,0,0,0,0
1807,postulate,前提条件：starting point；假定为真：assume true,0,04/12/2020,0,0,0,0
1808,posture,姿势，姿态：way of holding the body；故作姿态，装模作样：pretended attitude,0,04/12/2020,0,0,0,0
1809,potable,饮品，尤指有酒精饮料：beverage；适于饮用的：suitable for drinking,0,04/12/2020,0,0,0,0
1810,potentate,有权势的人：has the power,0,04/12/2020,0,0,0,0
1811,potentiate,激活，加强：more active,0,04/12/2020,0,0,0,0
1812,pout,（尤指撅嘴或板着脸）表示不悦：show displeasure,0,04/12/2020,0,0,0,0
1813,practitioner,职业人士：profession,0,04/12/2020,0,0,0,0
1814,prairie,大草原：treeless grassland,0,04/12/2020,0,0,0,0
1815,prate,闲聊，空谈：talk idly,0,04/12/2020,0,0,0,0
1816,preach,传道，布道：sermon,0,04/12/2020,0,0,0,0
1817,precarious,"危险的，不稳定的：lacking security, stability；可疑的，不明确的：uncertain",0,04/12/2020,0,0,0,0
1818,precedent,先例，前例：earlier occurrence；先前的：prior,0,04/12/2020,0,0,0,0
1819,precipice,悬崖峭壁：steep,0,04/12/2020,0,0,0,0
1820,precipitate,匆忙的：careless speed；促使，导致：cause to happen,0,04/12/2020,0,0,0,0
1821,precipitation,"沉积物，尤指降水：deposit, rain, snow；仓促：disorderly speed",0,04/12/2020,0,0,0,0
1822,precipitous,非常陡峭的：steep；匆忙的：careless speed,0,04/12/2020,0,0,0,0
1823,preclude,预先阻止：make impossible in advance；排斥：exclude,0,04/12/2020,0,0,0,0
1824,precursor,先驱者，先导：precedes,0,04/12/2020,0,0,0,0
1825,predecessor,前任，先辈：previously occupied,0,04/12/2020,0,0,0,0
1826,predilection,爱好，偏袒：disposition favor,0,04/12/2020,0,0,0,0
1827,preeminent,优秀的，重要的：paramount,0,04/12/2020,0,0,0,0
1828,preempt,"预先占有：seize, before others；替换：replace",0,04/12/2020,0,0,0,0
1829,preen,整理（羽毛）：smooth feathers；打扮修饰：dress oneself elaborate；自满：take pride,0,04/12/2020,0,0,0,0
1830,preface,序言：preliminary statement,0,04/12/2020,0,0,0,0
1831,pregnant,重要的，意味深长的：full of meaning；怀孕的：containing offspring,0,04/12/2020,0,0,0,0
1832,premeditate,预先考虑：consider beforehand,0,04/12/2020,0,0,0,0
1833,preoccupation,非常关系，全神贯注：extreme concern,0,04/12/2020,0,0,0,0
1834,preponderant,占优势的，更重要的：superior importance,0,04/12/2020,0,0,0,0
1835,prepossessing,给人好感的，有魅力的：impress favorably,0,04/12/2020,0,0,0,0
1836,preposterous,荒谬的，不符合常理的：contrary common sense,0,04/12/2020,0,0,0,0
1837,presage,征兆：sign or warning；预示，预言：predict,0,04/12/2020,0,0,0,0
1838,prescience,预知，先见：knowledge before,0,04/12/2020,0,0,0,0
1839,prescription,规定，传统的规矩：rule,0,04/12/2020,0,0,0,0
1840,preservative,防腐剂：protect against decay,0,04/12/2020,0,0,0,0
1841,prestige,声望，威望：respect,0,04/12/2020,0,0,0,0
1842,presumptuous,放肆的，冒昧的：overstepping bounds；傲慢的：feeling of superiority,0,04/12/2020,0,0,0,0
1843,pretense,虚假，伪装：pretending deceive；自大，优越感：exaggerated sense of one’s importance,0,04/12/2020,0,0,0,0
1844,preternatural,超乎寻常：surpassing usual,0,04/12/2020,0,0,0,0
1845,prevail,盛行，战胜：greater in strength,0,04/12/2020,0,0,0,0
1846,prevalent,流行的，普遍的：commonly accepted,0,04/12/2020,0,0,0,0
1847,prevaricate,支吾其词，撒谎：evade truth,0,04/12/2020,0,0,0,0
1848,primordial,原始的，最初的：happening first,0,04/12/2020,0,0,0,0
1849,primp,精心打扮：adorn finicky,0,04/12/2020,0,0,0,0
1850,principal,"主要的，重要的：highest importance, rank",0,04/12/2020,0,0,0,0
1851,pristine,"纯净的，质朴的，未被文明腐蚀的：pure, free from dirt or decay",0,04/12/2020,0,0,0,0
1852,privation,缺乏，穷困：lack,0,04/12/2020,0,0,0,0
1853,probe,深入调查：penetrating investigation,0,04/12/2020,0,0,0,0
1854,probity,正直：moral standards,0,04/12/2020,0,0,0,0
1855,proclivity,癖性，爱好：inclination,0,04/12/2020,0,0,0,0
1856,procrastinate,（因为懒散）拖延：put off laziness,0,04/12/2020,0,0,0,0
1857,procure,获得，取得：get possession,0,04/12/2020,0,0,0,0
1858,prod,促使…行动：persuade,0,04/12/2020,0,0,0,0
1859,prodigal,挥霍的：spendthrift；败家子：spends freely,0,04/12/2020,0,0,0,0
1860,prodigious,巨大的：great in size；惊人的，了不起的：astonishment,0,04/12/2020,0,0,0,0
1861,profane,"亵渎：treat abuse, irreverence, contempt；滥用：bad or improper use",0,04/12/2020,0,0,0,0
1862,proffer,献出，提供：offer,0,04/12/2020,0,0,0,0
1863,proficient,熟练的，精通的：advanced competence,0,04/12/2020,0,0,0,0
1864,profligate,挥金如土的，挥霍的：wasteful；败家子：spends money freely；堕落的人：below the normal moral standard,0,04/12/2020,0,0,0,0
1865,profundity,深奥，深刻：abstruse,0,04/12/2020,0,0,0,0
1866,profusion,丰富，大量：abundance；挥霍，浪费：wasteful,0,04/12/2020,0,0,0,0
1867,prohibitive,"禁止的，阻止的：prohibit, restrain；（价格高得）抑制购买的：purchase",0,04/12/2020,0,0,0,0
1868,proliferate,快速繁殖；激增：grow or multiply by rapidly offspring,0,04/12/2020,0,0,0,0
1869,prolix,啰嗦的，冗长的：excessive length,0,04/12/2020,0,0,0,0
1870,prologue,序言：preface,0,04/12/2020,0,0,0,0
1871,prolong,延长，拖延：lengthen,0,04/12/2020,0,0,0,0
1872,proofread,正式宣布：make known,0,04/12/2020,0,0,0,0
1873,promulgate,校对：find errors and mark corrections,0,04/12/2020,0,0,0,0
1874,propagate,繁殖：increase；传播，宣传：spread out,0,04/12/2020,0,0,0,0
1875,propensity,倾向，癖好：inclination,0,04/12/2020,0,0,0,0
1876,prophetic,预言的，预示的：foretelling,0,04/12/2020,0,0,0,0
1877,propitiate,抚慰，劝解：appease,0,04/12/2020,0,0,0,0
1878,propitious,吉祥的：favorably happy outcome,0,04/12/2020,0,0,0,0
1879,proponent,建议者，支持者：support,0,04/12/2020,0,0,0,0
1880,propriety,礼节：conformity socially acceptable；适当，得体：suitable or fitting,0,04/12/2020,0,0,0,0
1881,prosaic,单调的，常见的：normal course of events,0,04/12/2020,0,0,0,0
1882,proscribe,禁止，排斥：forbid,0,04/12/2020,0,0,0,0
1883,prosecution,实行，执行：doing,0,04/12/2020,0,0,0,0
1884,proselytize,（使）改变信仰：change religious faith,0,04/12/2020,0,0,0,0
1885,prospect,探查，勘探：go into discovery；期待，期望的事物：looking forward to,0,04/12/2020,0,0,0,0
1886,prosperous,"成功的，繁盛的：vigorous growth, well-being",0,04/12/2020,0,0,0,0
1887,prostrate,平躺（的），使平躺：lying flat；衰弱的，使衰竭：weakness,0,04/12/2020,0,0,0,0
1888,protean,"善变的；多才多艺的：diversity, variety, versatile",0,04/12/2020,0,0,0,0
1889,protocol,正确的礼仪规范：correct conduct,0,04/12/2020,0,0,0,0
1890,protract,"延长，拖长：lengthen, prolong",0,04/12/2020,0,0,0,0
1891,protrude,突出：project,0,04/12/2020,0,0,0,0
1892,protuberant,隆起的，凸出的：thrusting out,0,04/12/2020,0,0,0,0
1893,provident,"节俭的：frugal, economical；有远见的：awareness for the future",0,04/12/2020,0,0,0,0
1894,providential,天意的，幸运（的）：divine intervention,0,04/12/2020,0,0,0,0
1895,provincial,狭隘（的）：limited perspective,0,04/12/2020,0,0,0,0
1896,provisional,临时的：temporary,0,04/12/2020,0,0,0,0
1897,provisory,有附带条件的；临时的：conditional,0,04/12/2020,0,0,0,0
1898,provoke,激怒：incite anger；驱使，激起：stir feeling,0,04/12/2020,0,0,0,0
1899,prowess,"英勇，勇敢：superior, courage",0,04/12/2020,0,0,0,0
1900,prowl,潜行于，巡游以猎取食物，徘徊：roam through search of prey,0,04/12/2020,0,0,0,0
1901,prude,过分正经的人：一个过分关心自己是否得体、谦逊、或正确的人：greatly concerned seemly behavior and morally,0,04/12/2020,0,0,0,0
1902,prudish,"明智的：wisdom, judiciousness, wise；小心谨慎的，审慎的：circumspection",0,04/12/2020,0,0,0,0
1903,prudent,过分守礼的：prudery,0,04/12/2020,0,0,0,0
1904,prune,梅干：plum dried；修剪；修正,0,04/12/2020,0,0,0,0
1905,pry,"刺探，打听：inquire closely, curiously；",0,04/12/2020,0,0,0,0
1906,pseudonym,假名，笔名：fictitious,0,04/12/2020,0,0,0,0
1907,psychology,心理学：science mental process and behavior；心理战术：subtle tactical action influence,0,04/12/2020,0,0,0,0
1908,pucker,撇（嘴），（使）收缩：contracted,0,04/12/2020,0,0,0,0
1909,puckish,"淘气的，顽皮的：mischievous, impish",0,04/12/2020,0,0,0,0
1910,puerile,幼稚的，不成熟的：immature,0,04/12/2020,0,0,0,0
1911,puissance,权力：power,0,04/12/2020,0,0,0,0
1912,pulchritude,美丽：beauty,0,04/12/2020,0,0,0,0
1913,pulverize,将…研磨成粉；将…彻底摧毁：complete end,0,04/12/2020,0,0,0,0
1914,pun,双关语：humorous ,0,04/12/2020,0,0,0,0
1915,punctilious,注意细节的，一丝不苟的：attentive details,0,04/12/2020,0,0,0,0
1916,pundit,权威人士，专家：opinions authoritative,0,04/12/2020,0,0,0,0
1917,pungent,辛辣的，讽刺的：use of wit cause hurt feelings,0,04/12/2020,0,0,0,0
1918,puny,"微小的，弱小的：inferior size, weak",0,04/12/2020,0,0,0,0
1919,purity,"纯净；纯洁，纯在：clean, morally pure",0,04/12/2020,0,0,0,0
1920,purlieu,常去的地方：socializing；临近的地区：adjoining region,0,04/12/2020,0,0,0,0
1921,purloin,偷窃：steal,0,04/12/2020,0,0,0,0
1922,purvey,（大量）供给，供应：supply,0,04/12/2020,0,0,0,0
1923,pusillanimous,懦弱的，胆小得令人鄙视的：timidity,0,04/12/2020,0,0,0,0
1924,quack,骗子医生，江湖郎中：pretender,0,04/12/2020,0,0,0,0
1925,quaff,大口地喝：drink heartily,0,04/12/2020,0,0,0,0
1926,quail,"胆怯，畏缩：fear, cower",0,04/12/2020,0,0,0,0
1927,qualify,限定：reduce general；使有资格，使有能力：make competent,0,04/12/2020,0,0,0,0
1928,quandary,"困惑，窘境：perplexity, doubt",0,04/12/2020,0,0,0,0
1929,quarantine,隔离：isolation,0,04/12/2020,0,0,0,0
1930,quarry,采石场：stone is obtained；目标，猎物：pursuit,0,04/12/2020,0,0,0,0
1931,quash,镇压，阻止：put a stop to,0,04/12/2020,0,0,0,0
1932,quaver,发颤音：quivering voice,0,04/12/2020,0,0,0,0
1933,quell,压制：suppress；使平静，使安静：pacify,0,04/12/2020,0,0,0,0
1934,quench,熄灭：put out；使满足：put a complete end to,0,04/12/2020,0,0,0,0
1935,querulous,抱怨的，爱发牢骚的：complaining,0,04/12/2020,0,0,0,0
1936,quibble,"吹毛求疵：criticize, cavil；牵强之词：微不足道的差别或不切中要点的异议，小反对：minor objection",0,04/12/2020,0,0,0,0
1937,quiescent,"平静的，静止的：quiet, inactive",0,04/12/2020,0,0,0,0
1938,quixotic,不切实际的，空想的：more by ideals than by reality,0,04/12/2020,0,0,0,0
1939,quota,配额，限额：proportional,0,04/12/2020,0,0,0,0
1940,quotidian,每日的，平凡的：commonplace,0,04/12/2020,0,0,0,0
1941,rabble,混乱的人群；暴民；下层群众：disorganized crowd of people,0,04/12/2020,0,0,0,0
1942,rabid,狂热的，不冷静的：fanatical,0,04/12/2020,0,0,0,0
1943,racy,活泼生动的：vigorous,0,04/12/2020,0,0,0,0
1944,raffish,低俗的：crudeness,0,04/12/2020,0,0,0,0
1945,raffle,"垃圾，废物：discarded, useless",0,04/12/2020,0,0,0,0
1946,rage,暴怒：violent anger,0,04/12/2020,0,0,0,0
1947,ragged,衣衫褴褛的：threadbare clothes；凹凸不平的，不光滑的：not smooth,0,04/12/2020,0,0,0,0
1948,rail,猛骂，猛烈抨击：revile or scold,0,04/12/2020,0,0,0,0
1949,rakish,放荡的，行为不检的：lowered moral character,0,04/12/2020,0,0,0,0
1950,ramble,漫步，漫游：move aimlessly；漫谈，长篇大论（并经常离题）地说或写：without a topic,0,04/12/2020,0,0,0,0
1951,rambunctious,喧闹的，骚乱的：noisy,0,04/12/2020,0,0,0,0
1952,ramshackle,摇摇欲坠的：ready to collapse,0,04/12/2020,0,0,0,0
1953,rancor,敌意，深仇：ill will,0,04/12/2020,0,0,0,0
1954,random,随机的，随意的：lacking pattern,0,04/12/2020,0,0,0,0
1955,rankle,激怒：cause anger,0,04/12/2020,0,0,0,0
1956,rant,"（尤指长时间的）训斥，责骂：angry scolding；怒吼：noisy, angry or violent manner",0,04/12/2020,0,0,0,0
1957,rapacious,食量大的，贪食的：huge appetite；过度贪婪的：covetous,0,04/12/2020,0,0,0,0
1958,rapport,和睦，友好：friendly relationship,0,04/12/2020,0,0,0,0
1959,rapprochement     ,和睦，友好：cordial relations,0,04/12/2020,0,0,0,0
1960,rapscallion,流氓，恶棍：evil,0,04/12/2020,0,0,0,0
1961,rapt,狂喜的，狂热的：pleasurable emotion；全神贯注的：deeply absorbed,0,04/12/2020,0,0,0,0
1962,rash,使稀薄：make rare,0,04/12/2020,0,0,0,0
1963,rarefy,草率的，仓促的：lack caution,0,04/12/2020,0,0,0,0
1964,raspy,声音刺耳的：harsh；容易生气的：easily irritated,0,04/12/2020,0,0,0,0
1965,ratify,（官方地）认可，批准：official acceptance,0,04/12/2020,0,0,0,0
1966,ratiocination,推理：thought processes ,0,04/12/2020,0,0,0,0
1967,ration,定额供应量，配给量：amount allotted；按比例分配：share or portion,0,04/12/2020,0,0,0,0
1968,rational,合乎逻辑的：logical；理性的：based on reasoning,0,04/12/2020,0,0,0,0
1969,rave,狂热赞扬：exaggerated display of affection；（发疯般的）怒吼：talk as if in delirium,0,04/12/2020,0,0,0,0
1970,ravel,解开，松开：separate strands；阐明：clarity by separating；使纠缠，使复杂化：tangle,0,04/12/2020,0,0,0,0
1971,ravish,使陶醉，使沉迷：overcome with emotion,0,04/12/2020,0,0,0,0
1972,raze,摧毁，粉碎：destroy completely,0,04/12/2020,0,0,0,0
1973,react,做出反应：in response,0,04/12/2020,0,0,0,0
1974,reactionary,反对改革的，极保守的：opposition to progress,0,04/12/2020,0,0,0,0
1975,ream    ,怒斥，训斥：criticize,0,04/12/2020,0,0,0,0
1976,reap,收割，收获：receive,0,04/12/2020,0,0,0,0
1977,reassure,使安心，打消疑虑：restore to confidence,0,04/12/2020,0,0,0,0
1978,rebuff,严词拒绝：reject,0,04/12/2020,0,0,0,0
1979,recalcitrant,顽抗的，不顺从的：resistance defiance,0,04/12/2020,0,0,0,0
1980,recant,撤回，放弃，改变：withdraw a statement,0,04/12/2020,0,0,0,0
1981,recessive,（基因等）隐性的，由隐性基因控制的：does not produce a characteristic effect when present with a dominant allele；内向的，内敛的：not comfortable around people,0,04/12/2020,0,0,0,0
1982,recidivate,回到原先的习惯，尤指重新犯罪：return to criminal habits,0,04/12/2020,0,0,0,0
1983,reciprocate,往复运动：forward and backward；报答，回报：return,0,04/12/2020,0,0,0,0
1984,reckless,不考虑后果的，大胆鲁莽的：careless,0,04/12/2020,0,0,0,0
1985,recluse,隐士：lives away；隐居的，不爱社交的：withdrawal from society,0,04/12/2020,0,0,0,0
1986,recoil,退却，畏缩：shrink back,0,04/12/2020,0,0,0,0
1987,reconcile,使和解，协调：harmony,0,04/12/2020,0,0,0,0
1988,recondite,深奥的，难解的：difficult to comprehend,0,04/12/2020,0,0,0,0
1989,reconnoiter,侦察，勘查：make a preliminary inspection,0,04/12/2020,0,0,0,0
1990,reconstitute,重建，（尤其是通过加水）使复原：restore by adding water,0,04/12/2020,0,0,0,0
1991,reconvene,重新集合，重新召集：gather or summon again,0,04/12/2020,0,0,0,0
1992,rectitude,正直：moral integrity,0,04/12/2020,0,0,0,0
1993,recumbent,躺着的：lying down,0,04/12/2020,0,0,0,0
1994,recuperate,恢复（健康或力量），康复：recover health,0,04/12/2020,0,0,0,0
1995,redolent,芳香的：fragrance,0,04/12/2020,0,0,0,0
1996,redoubtable,杰出的，值得尊敬的：worthy of respect；可怕的：arousing fear,0,04/12/2020,0,0,0,0
1997,redundant,多余的，冗余的：exceeding necessary,0,04/12/2020,0,0,0,0
1998,reel,感到眩晕：from being twirled around；蹒跚地走路：swaying from side to side,0,04/12/2020,0,0,0,0
1999,referee,仲裁者；裁判员：impartially resolves a dispute；（就纠纷或争论）给出意见：give an opinion,0,04/12/2020,0,0,0,0
2000,refine,提纯，精炼：free from impurities；改善，改进：improve or perfect,0,04/12/2020,0,0,0,0
2001,reflect,反射：change direction；反映，显露：make manifest；思考：think seriously,0,04/12/2020,0,0,0,0
2002,refractory,倔强的，不顺从的：resisting control,0,04/12/2020,0,0,0,0
2003,refulgent,辉煌的，灿烂的：shinning radiantly,0,04/12/2020,0,0,0,0
2004,refute,否认：declare not to be true；证明为假，证伪：prove wrong,0,04/12/2020,0,0,0,0
2005,regenerate,使重获新生，使焕然一新：bring back to life；（使）洗心革面：better in character,0,04/12/2020,0,0,0,0
2006,regimen,（政治上的）统治：lawful control,0,04/12/2020,0,0,0,0
2007,regress,后退：back；退化，恶化：worse,0,04/12/2020,0,0,0,0
2008,rehabilitate,使复原，使康复：restore to healthy condition；（使）洗心革面：better in character,0,04/12/2020,0,0,0,0
2009,rehearsal,排练，彩排：practicing in preparation,0,04/12/2020,0,0,0,0
